Date;Orange;Danone;Patrimoine et Commerce;IDI;Lanson BCC SA;LDC;Linedata Services;Viel et Cie SA;Voyageurs du Monde SA;Caisse Regionale de Credit Agricole Mutuel Atlanti
2023-07-11;8.954741477966309;51.59364318847656;15.184011459350586;57.15593338012695;38.43549728393555;57.2310676574707;54.37504577636719;7.169057846069336;118.08708190917967;86.60588073730469
2023-07-12;8.985651016235352;51.83744812011719;15.26653289794922;56.980072021484375;38.34035873413086;58.63839340209961;56.473731994628906;7.0943803787231445;118.57303619384766;87.43113708496094
2023-07-13;8.97191333770752;52.05312347412109;15.26653289794922;56.980072021484375;38.43549728393555;58.63839340209961;57.23688888549805;7.150388717651367;119.5449447631836;88.08948516845703
2023-07-14;9.006256103515625;52.165653228759766;15.26653289794922;56.980072021484375;38.53063201904297;60.045711517333984;57.42768096923828;7.0943803787231445;119.5449447631836;88.08021545410156
2023-07-17;9.021710395812988;51.77180862426758;15.307793617248535;56.980072021484375;38.34035873413086;58.63839340209961;57.42768096923828;6.982364177703857;119.5449447631836;86.23497009277344
2023-07-18;8.963326454162598;51.93122482299805;15.184011459350586;56.980072021484375;38.05494689941406;61.453033447265625;57.42768096923828;7.0943803787231445;118.57303619384766;85.38189697265625
2023-07-19;9.078374862670898;52.090633392333984;15.307793617248535;56.980072021484375;38.05494689941406;60.045711517333984;57.42768096923828;7.057041645050049;119.05899047851562;84.00955200195312
2023-07-20;9.26210594177246;52.55012512207031;15.349055290222168;56.62834167480469;38.15008163452149;60.983924865722656;56.473731994628906;6.945024967193604;119.05899047851562;83.44392395019531
2023-07-21;9.241500854492188;53.05649566650391;15.349055290222168;56.62834167480469;38.05494689941406;60.51481628417969;56.28294372558594;6.9636945724487305;118.57303619384766;82.58157348632812
2023-07-24;9.322205543518066;52.78455352783203;15.184011459350586;57.68352890014648;37.198707580566406;61.68758773803711;56.28294372558594;6.945024967193604;118.08708190917967;82.17359161376953
2023-07-25;9.215744018554688;53.225284576416016;15.431578636169434;57.15593338012695;37.67439651489258;60.045711517333984;57.04610061645508;6.945024967193604;119.5449447631836;82.15503692626953
2023-07-26;9.026861190795898;52.41884231567383;15.475921630859377;57.68352890014648;37.67439651489258;60.045711517333984;57.04610061645508;6.926355838775635;117.60112762451172;81.80268096923828
2023-07-27;9.001105308532715;52.700157165527344;15.786325454711914;57.15593338012695;37.67439651489258;60.045711517333984;57.23688888549805;7.150388717651367;118.08708190917967;80.76415252685547
2023-07-28;8.916966438293457;52.91583633422852;15.786325454711914;57.15593338012695;37.48412322998047;59.3420524597168;56.85530853271485;7.113049983978272;120.03089904785156;80.76415252685547
2023-07-31;8.82939338684082;52.07188034057617;15.786325454711914;57.50766372680664;37.10357284545898;59.57660675048828;54.56583404541016;7.187726974487305;118.57303619384766;80.76415252685547
2023-08-01;8.779597282409668;51.84682846069336;15.697638511657717;58.035255432128906;37.10357284545898;60.983924865722656;54.56583404541016;7.299744129180908;119.05899047851562;80.76415252685547
2023-08-02;8.765860557556152;51.93122482299805;15.65329360961914;57.68352890014648;37.10357284545898;59.3420524597168;54.56583404541016;7.411760330200195;120.03089904785156;81.69141387939453
2023-08-03;8.666268348693848;51.10602188110352;15.786325454711914;57.15593338012695;37.86467361450195;60.28026580810547;54.56583404541016;7.318413734436035;118.08708190917967;81.13505554199219
2023-08-04;8.66455078125;50.82470703125;15.875012397766112;57.15593338012695;37.57925796508789;59.8111572265625;54.75662612915039;7.393091201782227;118.08708190917967;81.59868621826172
2023-08-07;8.662834167480469;51.0778923034668;15.875012397766112;57.15593338012695;37.57925796508789;59.8111572265625;54.75662612915039;7.449099540710449;118.08708190917967;82.51667022705078
2023-08-08;8.666268348693848;51.11540222167969;15.875012397766112;57.50766372680664;37.10357284545898;60.983924865722656;54.75662612915039;7.486438751220703;118.57303619384766;81.59868621826172
2023-08-09;8.7298002243042;51.4904899597168;15.786325454711914;58.386985778808594;37.10357284545898;60.51481628417969;54.947410583496094;7.467769145965576;118.57303619384766;81.59868621826172
2023-08-10;8.784748077392578;51.63115310668945;15.919357299804688;58.21111679077149;36.91329956054688;60.51481628417969;54.75662612915039;7.523777484893799;117.60112762451172;83.45320129394531
